,TotalOdo,ACPressure,EngineWaterTemp,ExternalTemperatureAD_Voltage,IBS_V_Batt,IBS_I_Batt,IBS_T_Batt,IBS_I_Range,IBS_SOC,IBS_SOF_Q,IBS_SOC_Accuracy,IBS_SOF_Q_Accuracy,IBS_SOH_Q,IBS_SOF_V,IBS_SOH_Q_Accuracy,IBS_SOF_V_Accuracy,IBS_Q_received,IBS_Q_released,IBS_Tm_Lst_Reset_Days,IBS_R_Batt,IBS_R_Batt_25,IBS_SOF_t_Accuracy,IBS_PreWakeupVoltage,IBS_SOF_t,IBS_IBATT_QUIESCENT,IBS_SOF_V1,score
9618,2633,109,125,74,11171,11171,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01030826748293
9619,2633,110,125,74,11181,11181,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.013326770568145
9620,2633,111,125,74,11181,11181,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.015671986327996
9621,2633,112,125,74,11184,11184,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018219188285455
9622,2633,112,125,74,11184,11184,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018219188285455
9623,2633,113,125,74,11185,11185,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.02063173277784
9624,2633,112,125,74,11185,11185,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018286517017991
9625,2633,112,125,74,11164,11164,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.016872613634723
9626,2633,112,125,74,11162,11162,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.016737956169651
9627,2633,112,125,74,11163,11163,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.016805284902187
9628,2633,112,125,74,11173,11173,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.017478572227553
9629,2633,112,125,74,11174,11174,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01754590096009
9630,2633,113,125,74,11178,11178,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020160431650087
9631,2633,113,125,74,11181,11181,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020362417847695
9632,2633,113,125,74,11185,11185,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.02063173277784
9633,2633,113,125,74,11184,11184,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020564404045306
9634,2633,113,125,74,11179,11179,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020227760382621
9635,2633,113,125,74,11183,11183,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020497075312768
9636,2633,113,125,74,11182,11182,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020429746580232
9637,2633,113,125,74,11183,11183,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020497075312768
9638,2633,113,125,74,11181,11181,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020362417847695
9639,2633,113,125,74,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.02029508911516
9640,2633,113,125,74,11182,11182,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020429746580232
9641,2633,112,125,74,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01794987335531
9642,2633,112,125,74,11183,11183,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018151859552919
9643,2633,112,125,74,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01794987335531
9644,2633,112,125,74,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01794987335531
9645,2633,112,125,74,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01794987335531
9646,2633,112,125,74,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01794987335531
9647,2633,112,125,74,11183,11183,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018151859552919
9648,2633,112,125,74,11182,11182,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018084530820383
9649,2633,111,125,74,11182,11182,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.015739315060532
9650,2633,111,125,74,11171,11171,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01499869900263
9651,2633,111,125,74,11169,11169,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.014864041537558
9652,2633,111,126,74,11171,11171,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.017957278884287
9653,2633,112,126,74,11170,11170,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.0202351659116
9654,2633,112,126,74,11172,11172,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020369823376674
9655,2633,112,126,74,11165,11165,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.019898522248917
9656,2633,112,126,74,11162,11162,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.019696536051308
9657,2633,113,126,74,11169,11169,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.022513052938914
9658,2633,113,126,74,11177,11177,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023051682799206
9659,2633,113,126,74,11171,11171,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.022647710403985
9660,2633,113,126,74,11169,11169,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.022513052938914
9661,2633,113,126,74,11183,11183,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023455655194425
9662,2633,113,126,74,11183,11183,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023455655194425
9663,2633,113,126,74,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023253668996816
9664,2633,113,126,74,11183,11183,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023455655194425
9665,2633,113,126,74,11184,11184,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023522983926961
9666,2633,113,126,74,11186,11186,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023657641392035
9667,2633,112,126,74,11175,11175,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020571809574282
9668,2633,112,126,74,11184,11184,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.021177768167112
9669,2633,111,126,75,11183,11183,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023455655194425
9670,2633,111,126,75,11185,11185,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023590312659499
9671,2633,111,126,75,11187,11187,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023724970124572
9672,2633,111,126,75,11186,11186,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023657641392035
9673,2633,111,126,75,11184,11184,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023522983926961
9674,2633,111,126,75,11184,11184,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023522983926961
9675,2633,110,126,75,11182,11182,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.02104311070204
9676,2633,110,126,75,11178,11178,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020773795771893
9677,2633,110,126,75,11179,11179,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020841124504429
9678,2633,110,126,75,11182,11182,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.02104311070204
9679,2633,109,126,75,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018563237477116
9680,2633,110,126,75,11179,11179,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020841124504429
9681,2633,110,126,75,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020908453236967
9682,2633,110,126,75,11181,11181,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.0209757819695
9683,2633,110,126,75,11168,11168,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020100508446529
9684,2633,110,126,75,11170,11170,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.0202351659116
9685,2633,110,127,75,11167,11167,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.022991759595646
9686,2633,110,127,75,11167,11167,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.022991759595646
9687,2633,110,127,75,11160,11160,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.02252045846789
9688,2633,110,127,75,11154,11154,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.02211648607267
9689,2633,110,127,75,11160,11160,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.02252045846789
9690,2633,110,127,75,11157,11157,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.022318472270282
9691,2633,110,127,75,11153,11153,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.022049157340135
9692,2633,110,127,75,11146,11146,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.021577856212378
9693,2633,110,127,75,11164,11164,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.022789773398038
9694,2633,110,127,75,11165,11165,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.022857102130574
9695,2633,110,127,75,11171,11171,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023261074525793
9696,2633,110,127,75,11168,11168,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023059088328184
9697,2633,109,127,75,11168,11168,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020713872568333
9698,2633,108,127,75,11168,11168,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018368656808484
9699,2633,108,127,75,11178,11178,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01904194413385
9700,2633,107,127,75,11179,11179,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.016764057106535
9701,2633,107,127,75,11179,11179,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.016764057106535
9702,2633,106,127,75,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.014486170079222
9703,2633,106,127,75,11181,11181,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.014553498811761
9704,2633,106,127,75,11182,11182,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.014620827544295
9705,2633,105,127,75,11181,11181,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.012208283051908
9706,2633,105,127,75,11181,11181,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.012208283051908
9707,2633,105,127,75,11181,11181,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.012208283051908
9708,2633,105,127,75,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.012140954319372
9709,2633,105,127,75,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.012140954319372
9710,2633,105,127,75,11169,11169,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01140033826147
9711,2633,105,127,75,11171,11171,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.011534995726544
9712,2633,105,127,75,11168,11168,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.011333009528933
9713,2633,105,127,75,11168,11168,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.011333009528933
9714,2633,105,127,75,11171,11171,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.011534995726544
9715,2633,105,127,75,11167,11167,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.011265680796397
9716,2633,105,127,75,11170,11170,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.011467666994008
9717,2633,105,127,75,11177,11177,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.011938968121763
9718,2633,104,127,76,11168,11168,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.013678225288785
9719,2633,104,127,75,11167,11167,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.008920465036548
9720,2633,105,127,75,11170,11170,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.011467666994008
9721,2633,105,127,76,11172,11172,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01629275597878
9722,2633,105,127,76,11172,11172,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01629275597878
9723,2633,106,127,76,11172,11172,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018637971738631
9724,2633,106,126,76,11169,11169,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.015477405659363
9725,2633,106,126,76,11169,11169,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.015477405659363
9726,2633,107,126,76,11166,11166,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.017620635221604
9727,2633,107,126,76,11172,11172,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018024607616823
9728,2633,108,126,76,11165,11165,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.019898522248917
9729,2633,108,126,76,11165,11165,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.019898522248917
9730,2633,109,126,76,11165,11165,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.022243738008767
9731,2633,109,126,76,11181,11181,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023320997729353
9732,2633,110,126,76,11187,11187,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.026070185884423
9733,2633,111,126,76,11188,11188,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.028482730376808
9734,2633,111,126,76,11187,11187,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.028415401644272
9735,2633,110,126,76,11178,11178,84,1,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.410079611906978
9736,2633,110,126,76,11184,11184,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.025868199686812
9737,2633,109,126,76,11185,11185,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023590312659499
9738,2633,109,126,76,11188,11188,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023792298857108
9739,2633,109,126,76,11187,11187,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023724970124572
9740,2633,109,126,76,11184,11184,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.023522983926961
9741,2633,108,126,76,11177,11177,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020706467039355
9742,2633,108,126,76,11179,11179,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.020841124504429
9743,2633,107,126,76,11185,11185,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018899881139799
9744,2633,107,126,76,11184,11184,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018832552407263
9745,2633,107,126,76,11187,11187,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.019034538604872
9746,2633,107,126,76,11185,11185,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018899881139799
9747,2633,106,126,76,11185,11185,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01655466537995
9748,2633,105,126,76,11185,11185,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.0142094496201
9749,2633,105,126,76,11178,11178,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.013738148492344
9750,2633,104,126,76,11167,11167,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.01065231667459
9751,2633,104,127,76,11168,11168,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.013678225288785
9752,2633,103,127,76,11168,11168,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.011333009528933
9753,2633,103,127,76,11153,11153,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.010323078540884
9754,2633,103,127,76,11157,11157,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.010592393471033
9755,2633,103,127,76,11159,11159,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.010727050936104
9756,2633,103,127,76,11159,11159,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.010727050936104
9757,2633,104,127,76,11159,11159,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.013072266695955
9758,2633,103,127,76,11176,11176,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.011871639389227
9759,2633,105,127,76,11171,11171,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.016225427246242
9760,2633,105,127,76,11173,11173,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.016360084711316
9761,2633,106,127,76,11172,11172,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.018637971738631
9762,2633,106,127,76,11182,11182,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.019311259063995
9763,2633,106,127,77,11183,11183,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.024069019316233
9764,2633,106,127,77,11187,11187,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.024338334246378
9765,2633,106,127,77,11185,11185,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.024203676781307
9766,2633,106,127,77,11189,11189,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.024472991711452
9767,2633,105,127,77,11186,11186,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.021925789753993
9768,2633,105,127,77,11177,11177,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.021319831161161
9769,2633,104,127,77,11183,11183,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.019378587796533
9770,2633,104,127,77,11183,11183,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.019378587796533
9771,2633,103,127,77,11186,11186,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.017235358234291
9772,2633,103,127,76,11185,11185,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.012477597982055
9773,2633,102,127,77,11182,11182,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.014620827544297
9774,2633,102,127,77,11179,11179,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.014418841346686
9775,2633,101,127,77,11178,11178,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.0120062968543
9776,2633,101,127,77,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.012140954319372
9777,2633,100,127,77,11174,11174,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.009391766164304
9778,2633,100,127,77,11174,11174,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.009391766164304
9779,2633,100,127,77,11180,11180,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.009795738559523
9780,2633,99,127,77,11176,11176,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.007181207869527
9781,2633,99,128,77,11179,11179,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.010341773948792
9782,2633,99,128,77,11171,11171,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.0098031440885
9783,2633,99,128,77,11171,11171,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.0098031440885
9784,2633,99,128,77,11166,11166,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.00946650042582
9785,2633,98,128,77,11167,11167,84,0,100,108,2,2,138,156,0,2,2452,1777,848,96,99,2,1023,323,253,127,9.007188613398505
9786,2633,98,127,77,11165,11165,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.004252169930542
9787,2633,99,127,77,11166,11166,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.006664714422927
9788,2633,99,127,77,11166,11166,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.006664714422927
9789,2633,99,127,77,11166,11166,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.006664714422927
9790,2633,99,127,77,11168,11168,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.006799371888
9791,2633,99,127,77,11128,11128,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.004106222586536
9792,2633,99,127,77,11155,11155,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.005924098365023
9793,2633,99,127,77,11180,11180,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.00760731667844
9794,2633,99,127,77,11183,11183,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.00780930287605
9795,2633,99,127,77,11183,11183,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.00780930287605
9796,2633,99,127,77,11183,11183,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.00780930287605
9797,2634,99,127,77,11169,11169,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.00701266471337
9798,2634,99,127,77,11169,11169,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.00701266471337
9799,2634,99,127,77,11167,11167,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.006878007248298
9800,2634,99,127,77,11165,11165,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.006743349783225
9801,2634,99,127,77,11175,11175,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.007416637108589
9802,2634,100,127,77,11185,11185,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.010435140193806
9803,2634,100,127,77,11169,11169,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.009357880473221
9804,2634,100,127,77,11169,11169,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.009357880473221
9805,2634,101,127,77,11167,11167,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.011568438767998
9806,2634,102,127,77,11170,11170,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.014115640725457
9807,2634,102,126,77,11168,11168,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.011022403378727
9808,2634,102,126,77,11168,11168,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.011022403378727
9809,2634,102,126,77,11168,11168,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.011022403378727
9810,2634,105,126,77,11170,11170,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.018192708123351
9811,2634,105,126,77,11167,11167,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.01799072192574
9812,2634,106,126,77,11178,11178,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.021076553743493
9813,2634,107,126,77,11177,11177,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.023354440770806
9814,2634,107,126,77,11185,11185,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.0238930706311
9815,2634,108,126,77,11185,11185,84,0,100,108,2,2,138,156,0,2,2453,1777,848,96,99,2,1023,323,253,127,9.02623828639095
